2024-08-30 10:25:24 - {'freq': '70-150', 'ant': 0, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-26'}
2024-09-02 18:41:06 - {'A1_std': 0.5047746893064182, 'phi1_std': 0.3204006100463366, 'A2_std': 0.49326210335474785, 'phi2_std': 0.32404736034791304, 'mean_std': 0.009314175597624968}
2024-09-02 18:41:06 - {'freq': '70-150', 'ant': 2, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:41:06 - {'A1': 5.022474035131069, 'phi1': -1.6454030515451608, 'A2': 5.186605873089651, 'phi2': 1.6810766818172467, 'mean': 0.1910566213902186}
2024-09-02 18:41:06 - {'A1_std': 0.4146867845587379, 'phi1_std': 0.07309889162913936, 'A2_std': 0.4094107911121996, 'phi2_std': 0.0722025836153708, 'mean_std': 0.007022421462529145}
2024-09-02 18:41:06 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:41:06 - {'A1': 5.614156147216012, 'phi1': -0.09562416322890589, 'A2': 5.479749520872375, 'phi2': 3.155086840089849, 'mean': -0.0492917944213869}
2024-09-02 18:41:06 - {'A1_std': 0.21506958205941787, 'phi1_std': 0.04357587103430188, 'A2_std': 0.21606131593409933, 'phi2_std': 0.04462749381101182, 'mean_std': 0.0041299604684496265}
2024-09-02 18:41:08 - -
2024-09-02 18:41:47 - {'freq': '70-150', 'ant': 0, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:41:47 - {'A1': 3.7157774532914987, 'phi1': -1.1775375052071249, 'A2': 3.6808109949330645, 'phi2': 2.1419294591714464, 'mean': 0.040763387579485465}
2024-09-02 18:41:47 - {'A1_std': 0.41133304069103743, 'phi1_std': 0.11803822703455787, 'A2_std': 0.40564680717134655, 'phi2_std': 0.12099397312747193, 'mean_std': 0.00762452318956818}
2024-09-02 18:41:47 - {'freq': '70-150', 'ant': 1, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:41:47 - {'A1': 2.469352567577226, 'phi1': 0.6543008489357564, 'A2': 2.412164281715686, 'phi2': 3.8926908842259453, 'mean': -0.00209923812882039}
2024-09-02 18:41:47 - {'A1_std': 0.1429617913773346, 'phi1_std': 0.049551670947741544, 'A2_std': 0.14300724008833485, 'phi2_std': 0.05090433494238045, 'mean_std': 0.002385849388389766}
2024-09-02 18:41:47 - {'freq': '70-150', 'ant': 2, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:41:47 - {'A1': 5.022474035131069, 'phi1': -1.6454030515451608, 'A2': 5.186605873089651, 'phi2': 1.6810766818172467, 'mean': 0.1910566213902186}
2024-09-02 18:41:47 - {'A1_std': 0.4146867845587379, 'phi1_std': 0.07309889162913936, 'A2_std': 0.4094107911121996, 'phi2_std': 0.0722025836153708, 'mean_std': 0.007022421462529145}
2024-09-02 18:41:49 - -
2024-09-02 18:44:16 - {'freq': '70-150', 'ant': 0, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:44:16 - {'A1': 3.7157774532914987, 'phi1': -1.1775375052071249, 'A2': 3.6808109949330645, 'phi2': 2.1419294591714464, 'mean': 0.040763387579485465}
2024-09-02 18:44:16 - {'A1_std': 0.41133304069103743, 'phi1_std': 0.11803822703455787, 'A2_std': 0.40564680717134655, 'phi2_std': 0.12099397312747193, 'mean_std': 0.00762452318956818}
2024-09-02 18:44:17 - {'freq': '70-150', 'ant': 1, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:44:17 - {'A1': 2.469352567577226, 'phi1': 0.6543008489357564, 'A2': 2.412164281715686, 'phi2': 3.8926908842259453, 'mean': -0.00209923812882039}
2024-09-02 18:44:17 - {'A1_std': 0.1429617913773346, 'phi1_std': 0.049551670947741544, 'A2_std': 0.14300724008833485, 'phi2_std': 0.05090433494238045, 'mean_std': 0.002385849388389766}
2024-09-02 18:44:17 - {'freq': '70-150', 'ant': 2, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:44:17 - {'A1': 5.022474035131069, 'phi1': -1.6454030515451608, 'A2': 5.186605873089651, 'phi2': 1.6810766818172467, 'mean': 0.1910566213902186}
2024-09-02 18:44:17 - {'A1_std': 0.4146867845587379, 'phi1_std': 0.07309889162913936, 'A2_std': 0.4094107911121996, 'phi2_std': 0.0722025836153708, 'mean_std': 0.007022421462529145}
2024-09-02 18:44:18 - -
2024-09-02 18:57:31 - {'freq': '70-150', 'ant': 0, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:57:31 - {'A1': 3.7157774532914987, 'phi1': -1.1775375052071249, 'A2': 3.6808109949330645, 'phi2': 2.1419294591714464, 'mean': 0.040763387579485465}
2024-09-02 18:57:31 - {'A1_std': 0.41133304069103743, 'phi1_std': 0.11803822703455787, 'A2_std': 0.40564680717134655, 'phi2_std': 0.12099397312747193, 'mean_std': 0.00762452318956818}
2024-09-02 18:57:31 - {'freq': '70-150', 'ant': 1, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:57:31 - {'A1': 2.469352567577226, 'phi1': 0.6543008489357564, 'A2': 2.412164281715686, 'phi2': 3.8926908842259453, 'mean': -0.00209923812882039}
2024-09-02 18:57:31 - {'A1_std': 0.1429617913773346, 'phi1_std': 0.049551670947741544, 'A2_std': 0.14300724008833485, 'phi2_std': 0.05090433494238045, 'mean_std': 0.002385849388389766}
2024-09-02 18:57:31 - {'freq': '70-150', 'ant': 2, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:57:31 - {'A1': 5.022474035131069, 'phi1': -1.6454030515451608, 'A2': 5.186605873089651, 'phi2': 1.6810766818172467, 'mean': 0.1910566213902186}
2024-09-02 18:57:31 - {'A1_std': 0.4146867845587379, 'phi1_std': 0.07309889162913936, 'A2_std': 0.4094107911121996, 'phi2_std': 0.0722025836153708, 'mean_std': 0.007022421462529145}
2024-09-02 18:57:33 - -
2024-09-02 18:58:25 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:58:25 - {'A1': 4.703258638262566, 'phi1': 0.9585197000824911, 'A2': 4.514505082816624, 'phi2': 4.167342609792078, 'mean': 0.06569471241855485}
2024-09-02 18:58:25 - {'A1_std': 0.3022276399699153, 'phi1_std': 0.05212107202221304, 'A2_std': 0.30206796716633366, 'phi2_std': 0.05457445566697145, 'mean_std': 0.004933913789066027}
2024-09-02 18:58:25 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:58:25 - {'A1': 1.6655034461718117, 'phi1': -1.1989733390921355, 'A2': 1.6850288146256425, 'phi2': 2.165017973812977, 'mean': 0.04339085766116616}
2024-09-02 18:58:25 - {'A1_std': 0.5047746893064182, 'phi1_std': 0.3204006100463366, 'A2_std': 0.49326210335474785, 'phi2_std': 0.32404736034791304, 'mean_std': 0.009314175597624968}
2024-09-02 18:58:25 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:58:25 - {'A1': 5.614156147216012, 'phi1': -0.09562416322890589, 'A2': 5.479749520872375, 'phi2': 3.155086840089849, 'mean': -0.0492917944213869}
2024-09-02 18:58:25 - {'A1_std': 0.21506958205941787, 'phi1_std': 0.04357587103430188, 'A2_std': 0.21606131593409933, 'phi2_std': 0.04462749381101182, 'mean_std': 0.0041299604684496265}
2024-09-02 18:58:27 - -
2024-09-02 18:58:44 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:58:44 - {'A1': 4.703258638262566, 'phi1': 0.9585197000824911, 'A2': 4.514505082816624, 'phi2': 4.167342609792078, 'mean': 0.06569471241855485}
2024-09-02 18:58:44 - {'A1_std': 0.3022276399699153, 'phi1_std': 0.05212107202221304, 'A2_std': 0.30206796716633366, 'phi2_std': 0.05457445566697145, 'mean_std': 0.004933913789066027}
2024-09-02 18:58:44 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:58:44 - {'A1': 1.6655034461718117, 'phi1': -1.1989733390921355, 'A2': 1.6850288146256425, 'phi2': 2.165017973812977, 'mean': 0.04339085766116616}
2024-09-02 18:58:44 - {'A1_std': 0.5047746893064182, 'phi1_std': 0.3204006100463366, 'A2_std': 0.49326210335474785, 'phi2_std': 0.32404736034791304, 'mean_std': 0.009314175597624968}
2024-09-02 18:58:44 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 18:58:44 - {'A1': 5.614156147216012, 'phi1': -0.09562416322890589, 'A2': 5.479749520872375, 'phi2': 3.155086840089849, 'mean': -0.0492917944213869}
2024-09-02 18:58:44 - {'A1_std': 0.21506958205941787, 'phi1_std': 0.04357587103430188, 'A2_std': 0.21606131593409933, 'phi2_std': 0.04462749381101182, 'mean_std': 0.0041299604684496265}
2024-09-02 18:58:46 - -
2024-09-02 19:04:17 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:04:17 - {'A1': 4.703258787846826, 'phi1': 0.958519698745945, 'A2': 4.514505232569419, 'phi2': 4.167342609391621, 'mean': 0.06569471239564088}
2024-09-02 19:04:17 - {'A1_std': 0.3022276391464937, 'phi1_std': 0.05212106997180255, 'A2_std': 0.3020679664470074, 'phi2_std': 0.05457445342684878, 'mean_std': 0.004933913797577449}
2024-09-02 19:04:17 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:04:17 - {'A1': 1.6655029468539353, 'phi1': -1.1989731250765951, 'A2': 1.6850283627492961, 'phi2': 2.165018220421368, 'mean': 0.043390856600345015}
2024-09-02 19:04:17 - {'A1_std': 0.5047746639640475, 'phi1_std': 0.32040065903805015, 'A2_std': 0.49326207705935377, 'phi2_std': 0.32404749985876774, 'mean_std': 0.009314175600303596}
2024-09-02 19:04:17 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:04:17 - {'A1': 5.614156087131163, 'phi1': -0.09562417963562249, 'A2': 5.479749459658369, 'phi2': 3.1550868234178635, 'mean': -0.049291794421077006}
2024-09-02 19:04:17 - {'A1_std': 0.21506958124319678, 'phi1_std': 0.043575871740256254, 'A2_std': 0.2160613151379601, 'phi2_std': 0.044613681859796736, 'mean_std': 0.004129960473476124}
2024-09-02 19:04:19 - -
2024-09-02 19:09:48 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:09:48 - {'A1': 3.8456637835207945, 'phi1': 0.7371862448243603, 'A2': 3.696456999606599, 'phi2': 3.928116444059464, 'mean': 0.06768328318262243}
2024-09-02 19:09:48 - {'A1_std': 0.2781470190115407, 'phi1_std': 0.059931059971936006, 'A2_std': 0.27700710914978555, 'phi2_std': 0.06298041444113056, 'mean_std': 0.004545828564154682}
2024-09-02 19:09:48 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:09:48 - {'A1': 1.6252407328209382, 'phi1': -0.6833781431508941, 'A2': 1.6305088526263887, 'phi2': 2.6711968517040785, 'mean': -0.0028732029311616296}
2024-09-02 19:09:48 - {'A1_std': 0.39633694767108907, 'phi1_std': 0.3009482512942902, 'A2_std': 0.3968588093312533, 'phi2_std': 0.30057951787048554, 'mean_std': 0.00792234959838284}
2024-09-02 19:09:48 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:09:48 - {'A1': 4.007097044039642, 'phi1': -0.2672255963707737, 'A2': 3.8704671039132434, 'phi2': 2.980896335420657, 'mean': -0.04743874925575604}
2024-09-02 19:09:48 - {'A1_std': 0.2031887786424634, 'phi1_std': 0.06020049661850868, 'A2_std': 0.20409918651995568, 'phi2_std': 0.06229353975449824, 'mean_std': 0.003969133024453324}
2024-09-02 19:09:50 - -
2024-09-02 19:10:09 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:10:09 - {'A1': 3.8456637835207945, 'phi1': 0.7371862448243603, 'A2': 3.696456999606599, 'phi2': 3.928116444059464, 'mean': 0.06768328318262243}
2024-09-02 19:10:09 - {'A1_std': 0.2781470190115407, 'phi1_std': 0.059931059971936006, 'A2_std': 0.27700710914978555, 'phi2_std': 0.06298041444113056, 'mean_std': 0.004545828564154682}
2024-09-02 19:10:09 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:10:09 - {'A1': 1.6252407328209382, 'phi1': -0.6833781431508941, 'A2': 1.6305088526263887, 'phi2': 2.6711968517040785, 'mean': -0.0028732029311616296}
2024-09-02 19:10:09 - {'A1_std': 0.39633694767108907, 'phi1_std': 0.3009482512942902, 'A2_std': 0.3968588093312533, 'phi2_std': 0.30057951787048554, 'mean_std': 0.00792234959838284}
2024-09-02 19:10:10 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:10:10 - {'A1': 4.007097044039642, 'phi1': -0.2672255963707737, 'A2': 3.8704671039132434, 'phi2': 2.980896335420657, 'mean': -0.04743874925575604}
2024-09-02 19:10:10 - {'A1_std': 0.2031887786424634, 'phi1_std': 0.06020049661850868, 'A2_std': 0.20409918651995568, 'phi2_std': 0.06229353975449824, 'mean_std': 0.003969133024453324}
2024-09-02 19:10:11 - -
2024-09-02 19:10:34 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:10:34 - {'A1': 4.979498871780841, 'phi1': 0.5101447190344263, 'A2': 4.8989951376906395, 'phi2': 3.6973113194768756, 'mean': 0.08779214516011043}
2024-09-02 19:10:34 - {'A1_std': 0.17817642005302087, 'phi1_std': 0.03077547957465203, 'A2_std': 0.17711986662037016, 'phi2_std': 0.03165290434457908, 'mean_std': 0.0029814161354388313}
2024-09-02 19:10:35 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:10:35 - {'A1': 3.693667197449397, 'phi1': -1.0144673873312196, 'A2': 3.5467140089229883, 'phi2': 2.2638903204311576, 'mean': -0.031213306306199326}
2024-09-02 19:10:35 - {'A1_std': 0.21629940427784955, 'phi1_std': 0.06894033941677968, 'A2_std': 0.21579493690841675, 'phi2_std': 0.07214397367270861, 'mean_std': 0.00423898736086552}
2024-09-02 19:10:35 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:10:35 - {'A1': 7.1311400493287085, 'phi1': -0.24765137121643588, 'A2': 6.846029562831428, 'phi2': 3.011003972689324, 'mean': -0.11524662148424286}
2024-09-02 19:10:35 - {'A1_std': 0.2497156883697005, 'phi1_std': 0.04000034320214175, 'A2_std': 0.2513864758376341, 'phi2_std': 0.041578907712244866, 'mean_std': 0.004809446712176291}
2024-09-02 19:10:37 - -
2024-09-02 19:10:46 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:10:46 - {'A1': 4.0467996964153965, 'phi1': 0.7321934691812301, 'A2': 3.9255955879676896, 'phi2': 3.9220373001498854, 'mean': 0.07181297775559012}
2024-09-02 19:10:46 - {'A1_std': 0.18090524348147982, 'phi1_std': 0.0367422703159285, 'A2_std': 0.1804208721337712, 'phi2_std': 0.03817766052585243, 'mean_std': 0.0029710186390688007}
2024-09-02 19:10:47 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:10:47 - {'A1': 2.916318965935762, 'phi1': -0.8989560503658881, 'A2': 2.8052296052361725, 'phi2': 2.3986846954535532, 'mean': -0.02574328443992779}
2024-09-02 19:10:47 - {'A1_std': 0.22832885021587696, 'phi1_std': 0.09434948599325717, 'A2_std': 0.22790631881135331, 'phi2_std': 0.09850246583584768, 'mean_std': 0.004536443207393501}
2024-09-02 19:10:47 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:10:47 - {'A1': 4.753552307752321, 'phi1': 0.15114914961636286, 'A2': 4.625367383016088, 'phi2': 3.433651634681713, 'mean': -0.09059315087590411}
2024-09-02 19:10:47 - {'A1_std': 0.20988749592289893, 'phi1_std': 0.04339589120980712, 'A2_std': 0.21200863101423398, 'phi2_std': 0.044284025202330886, 'mean_std': 0.003733796894563865}
2024-09-02 19:10:49 - -
2024-09-02 19:12:58 - {'freq': '70-150', 'ant': 0, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:12:58 - {'A1': 3.1055249513396315, 'phi1': -0.7554502420579007, 'A2': 2.9376068134277387, 'phi2': 2.5790247210794375, 'mean': -0.05974567756523139}
2024-09-02 19:12:58 - {'A1_std': 0.1810761732347626, 'phi1_std': 0.07154104849611384, 'A2_std': 0.1815026857669379, 'phi2_std': 0.07572432520740209, 'mean_std': 0.003636453997563611}
2024-09-02 19:12:58 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:12:58 - {'A1': 4.0467996964153965, 'phi1': 0.7321934691812301, 'A2': 3.9255955879676896, 'phi2': 3.9220373001498854, 'mean': 0.07181297775559012}
2024-09-02 19:12:58 - {'A1_std': 0.18090524348147982, 'phi1_std': 0.0367422703159285, 'A2_std': 0.1804208721337712, 'phi2_std': 0.03817766052585243, 'mean_std': 0.0029710186390688007}
2024-09-02 19:12:59 - {'freq': '70-150', 'ant': 1, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:12:59 - {'A1': 2.624033542499441, 'phi1': 0.6957513381991762, 'A2': 2.525773393700595, 'phi2': 3.925299205241024, 'mean': 0.0032158453389358977}
2024-09-02 19:12:59 - {'A1_std': 0.17124370740562034, 'phi1_std': 0.053930812428434054, 'A2_std': 0.1712003257595282, 'phi2_std': 0.05627764673743666, 'mean_std': 0.0028185486469120896}
2024-09-02 19:12:59 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:12:59 - {'A1': 2.916318965935762, 'phi1': -0.8989560503658881, 'A2': 2.8052296052361725, 'phi2': 2.3986846954535532, 'mean': -0.02574328443992779}
2024-09-02 19:12:59 - {'A1_std': 0.22832885021587696, 'phi1_std': 0.09434948599325717, 'A2_std': 0.22790631881135331, 'phi2_std': 0.09850246583584768, 'mean_std': 0.004536443207393501}
2024-09-02 19:13:00 - {'freq': '70-150', 'ant': 2, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:00 - {'A1': 5.350243617489001, 'phi1': -1.8964137445904996, 'A2': 5.202417343321216, 'phi2': 1.3910727337944568, 'mean': 0.07933570374425959}
2024-09-02 19:13:00 - {'A1_std': 0.2308032275550346, 'phi1_std': 0.03686106951436057, 'A2_std': 0.22959177556190702, 'phi2_std': 0.03831796165639743, 'mean_std': 0.003851804909065836}
2024-09-02 19:13:00 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:00 - {'A1': 4.753552307752321, 'phi1': 0.15114914961636286, 'A2': 4.625367383016088, 'phi2': 3.433651634681713, 'mean': -0.09059315087590411}
2024-09-02 19:13:00 - {'A1_std': 0.20988749592289893, 'phi1_std': 0.04339589120980712, 'A2_std': 0.21200863101423398, 'phi2_std': 0.044284025202330886, 'mean_std': 0.003733796894563865}
2024-09-02 19:13:02 - -
2024-09-02 19:13:23 - {'freq': '70-150', 'ant': 0, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:23 - {'A1': 2.75494160923235, 'phi1': -1.0312528068289843, 'A2': 2.5483839271074054, 'phi2': 2.3001946482527824, 'mean': -0.04855569028580483}
2024-09-02 19:13:23 - {'A1_std': 0.25205333242580674, 'phi1_std': 0.10567498436637413, 'A2_std': 0.24913795857512797, 'phi2_std': 0.11557618813490954, 'mean_std': 0.004869518563794151}
2024-09-02 19:13:23 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:23 - {'A1': 4.061612669634582, 'phi1': 0.5260109744451087, 'A2': 3.9659986835753998, 'phi2': 3.7167770891823952, 'mean': 0.06385306861258166}
2024-09-02 19:13:23 - {'A1_std': 0.21615372948831743, 'phi1_std': 0.046271682729881095, 'A2_std': 0.21482209137151614, 'phi2_std': 0.047955422906555044, 'mean_std': 0.003622066765403866}
2024-09-02 19:13:23 - {'freq': '70-150', 'ant': 1, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:23 - {'A1': 2.9818496611103913, 'phi1': 0.9717516077466681, 'A2': 2.8962066579883468, 'phi2': 4.2036108949237585, 'mean': 0.01133420373627012}
2024-09-02 19:13:23 - {'A1_std': 0.14202236639664445, 'phi1_std': 0.03855403263463432, 'A2_std': 0.14206512818474187, 'phi2_std': 0.03985042654312238, 'mean_std': 0.002310587258295345}
2024-09-02 19:13:24 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:24 - {'A1': 2.087675460628038, 'phi1': -0.5452296013185168, 'A2': 2.059507193278594, 'phi2': 2.7898329409540206, 'mean': -0.024146385590189928}
2024-09-02 19:13:24 - {'A1_std': 0.3007953909915169, 'phi1_std': 0.1775636222498443, 'A2_std': 0.303815601502325, 'phi2_std': 0.17928851210672714, 'mean_std': 0.006036719674550116}
2024-09-02 19:13:24 - {'freq': '70-150', 'ant': 2, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:24 - {'A1': 4.525352054560498, 'phi1': -2.2334975877316863, 'A2': 4.358402373803332, 'phi2': 1.0717426403265897, 'mean': 0.11469776171482199}
2024-09-02 19:13:24 - {'A1_std': 0.28591330997512265, 'phi1_std': 0.05116395177201785, 'A2_std': 0.28602093563284187, 'phi2_std': 0.05334088546364656, 'mean_std': 0.004652270253444233}
2024-09-02 19:13:24 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:24 - {'A1': 3.5773018612028604, 'phi1': 0.11929460126999426, 'A2': 3.451674467488172, 'phi2': 3.389077928660289, 'mean': -0.061297435632800816}
2024-09-02 19:13:24 - {'A1_std': 0.20210254724644794, 'phi1_std': 0.05749405171239015, 'A2_std': 0.20375656782397727, 'phi2_std': 0.059319137649855955, 'mean_std': 0.0036463566525105455}
2024-09-02 19:13:26 - -
2024-09-02 19:13:45 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:45 - {'A1': 4.061612669634582, 'phi1': 0.5260109744451087, 'A2': 3.9659986835753998, 'phi2': 3.7167770891823952, 'mean': 0.06385306861258166}
2024-09-02 19:13:45 - {'A1_std': 0.21615372948831743, 'phi1_std': 0.046271682729881095, 'A2_std': 0.21482209137151614, 'phi2_std': 0.047955422906555044, 'mean_std': 0.003622066765403866}
2024-09-02 19:13:45 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:45 - {'A1': 2.087675460628038, 'phi1': -0.5452296013185168, 'A2': 2.059507193278594, 'phi2': 2.7898329409540206, 'mean': -0.024146385590189928}
2024-09-02 19:13:45 - {'A1_std': 0.3007953909915169, 'phi1_std': 0.1775636222498443, 'A2_std': 0.303815601502325, 'phi2_std': 0.17928851210672714, 'mean_std': 0.006036719674550116}
2024-09-02 19:13:46 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:13:46 - {'A1': 3.5773018612028604, 'phi1': 0.11929460126999426, 'A2': 3.451674467488172, 'phi2': 3.389077928660289, 'mean': -0.061297435632800816}
2024-09-02 19:13:46 - {'A1_std': 0.20210254724644794, 'phi1_std': 0.05749405171239015, 'A2_std': 0.20375656782397727, 'phi2_std': 0.059319137649855955, 'mean_std': 0.0036463566525105455}
2024-09-02 19:13:47 - -
2024-09-02 19:14:58 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:14:58 - {'A1': 191.54439108809072, 'phi1': -6.828913152808541, 'A2': 231.4606909424054, 'phi2': 2.6398218397293447, 'mean': 23.400681607019713}
2024-09-02 19:14:58 - {'A1_std': 12.74045024173001, 'phi1_std': 0.0742534530804815, 'A2_std': 12.71807154407321, 'phi2_std': 0.061525599595789446, 'mean_std': 0.1743491270088853}
2024-09-02 19:15:45 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:15:45 - {'A1': 191.54439108809072, 'phi1': -6.828913152808541, 'A2': 231.4606909424054, 'phi2': 2.6398218397293447, 'mean': 23.400681607019713}
2024-09-02 19:15:45 - {'A1_std': 12.74045024173001, 'phi1_std': 0.0742534530804815, 'A2_std': 12.71807154407321, 'phi2_std': 0.061525599595789446, 'mean_std': 0.1743491270088853}
2024-09-02 19:16:50 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:16:50 - {'A1': 191.54439108809072, 'phi1': -6.828913152808541, 'A2': 231.4606909424054, 'phi2': 2.6398218397293447, 'mean': 23.400681607019713}
2024-09-02 19:16:50 - {'A1_std': 12.74045024173001, 'phi1_std': 0.0742534530804815, 'A2_std': 12.71807154407321, 'phi2_std': 0.061525599595789446, 'mean_std': 0.1743491270088853}
2024-09-02 19:17:34 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:17:34 - {'A1': 191.54439108809072, 'phi1': -6.828913152808541, 'A2': 231.4606909424054, 'phi2': 2.6398218397293447, 'mean': 23.400681607019713}
2024-09-02 19:17:34 - {'A1_std': 12.74045024173001, 'phi1_std': 0.0742534530804815, 'A2_std': 12.71807154407321, 'phi2_std': 0.061525599595789446, 'mean_std': 0.1743491270088853}
2024-09-02 19:18:22 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:18:22 - {'A1': 191.54439108809072, 'phi1': -6.828913152808541, 'A2': 231.4606909424054, 'phi2': 2.6398218397293447, 'mean': 23.400681607019713}
